TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
diamond.view.main.PainterScreen,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,231,0.3,2,3,47,271239,1543940865863,0.5925925925925926,111111111111111111111111111111111110001000000000000000000000000000000000001111100100111111111110111111111111111111111111111111111111111111110111110111111111111111111000000000000000000000000000000000000000011000111111,0.37777777777777777,111111111100000000000000000000111110111111111110100101000000000000000000100000111000100000,1.0,11111111111,0,0,11,2,0.46141732283464565,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111101111111111111111111111111101111111111111111111111111111101111111111111101110111111111111111111111111111111111111111111111101111111111111101111111111111111111111111111111111111111111111111111100010100001111110000001100000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111,0.25,0001,1.0,111111111111111111,0.9444444444444444,111111111111111101,0.37777777777777777,111111111100000000000000000000111110111111111101101010000000000000000000010000111000100000
