TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
diamond.fold.Folder,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,942,0.3,2,6,54,978944,1543937484651,0.4517241379310345,1111111111111110011111111100000000011111111111111100000000000000000000000010110111110000000000000000000001110101011111111111111110100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111100111111110101010101011111111111111111001111111111100000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111110110011110111111111100000000000111111111111110000011111111111111111111111111110000111001111100001,0.3944954128440367,111111101111111111000000000000011111111010000000000000000001001100000000000000000000010101001011101110000000000000000000000000000000000000000000000111111111110000000000000000000100000000000000000000000000000000000000000001111111111011111101101100111000000111111001111111111111101111000101111011111011111111010111010101010101111,1.0,111111,0,0,6,3,0.5209424083769634,11111111101111111111111111111111111011111111111111111111111011111111111111111111111111111111111111111000000000000001111110000000000000000000000000000000000000000000000000111111111101111111111111011111111111111111111011111111111001000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000001101010111111111111111111111101111111111111101110011111111111111101111111110000000000000000000000000000000000001111111111111101110000000000001111111111101000000000000000000000000000000000000000000011111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000011111111111001111111111111111111111011111111111111100000000000111111111111111111111111111111111111001011110000000001111101111111111111101,0.6,01110,1.0,1111,1.0,1111,0.3944954128440367,111111110111111110010000000000011111111010000000000000000001001010000000000000000000010101010011110110000000000000000000000000000000000000000000000111111111101000000000000000000010000000000000000000000000000000000000000001111111111011111011111000111000000111111001111111111111100101110011111011111011111111001111010101010011111
