TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
diamond.doc.Doc,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,97,0.3,2,59,180,122048,1543943380361,0.8102189781021898,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000010011111111111111111111111,0.7096774193548387,11111111111111111111111111111111111111111101000000000000000010,1.0,111111,0,0,6,1,0.8227272727272728,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111100000000000000000000000000000000000000111111111,0.8656716417910447,1101110111011011011111011111111101111111111111111111111111111101011,1.0,11111111111111111111111111111111111111,1.0,11111111111111111111111111111111111111,0.7096774193548387,11111111111111111111111111111111111111111101000000000000000010
