TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
diamond.doc.loader.LoaderDXF,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,209,0.3,2,12,75,222119,1543941615115,0.8913043478260869,11111111111111111111111111111100001111111111111111111111111111111111111111111111111100000101,0.7534246575342466,1111111111111111101011001011110010111111111111111111111111111010000000001,1.0,11,0,0,2,2,0.9910714285714286,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,0.5,0101,1.0,11,1.0,11,0.7534246575342466,1111111111111111110010110011011011110111111111111111111111111100000000010
